19.06.2025; 03:51; Start Datenerfassung

Zeit	Ausgangsspannung Br�ckenverst�rker
[s]	[V]
255,176	1,164978
255,384	1,166951
255,592	1,165306
255,800	1,163991
256,008	1,167938
256,216	1,170897
256,424	1,167609
256,633	1,167280
256,841	1,168924
257,050	1,169253
257,259	1,168924
257,467	1,169253
257,677	1,167938
257,886	1,166622
258,095	1,168924
258,303	1,169253
258,511	1,166951
258,719	1,166622
258,927	1,166951
259,135	1,168595
259,344	1,168595
259,552	1,168924
259,760	1,167609
259,968	1,169253
260,177	1,169911
260,386	1,169253
260,594	1,168595
260,803	1,168266
261,012	1,169911
261,221	1,171226
261,429	1,170240
261,637	1,169911
261,845	1,171226
262,053	1,170240
262,262	1,170240
262,470	1,169911
262,679	1,172213
262,888	1,168924
263,096	1,172542
263,304	1,170240
263,512	1,172542
263,720	1,171555
263,929	1,172542
264,138	1,172542
264,346	1,173528
264,554	1,174515
264,762	1,172871
264,970	1,175502
265,178	1,176817
265,386	1,174186
265,595	1,172542
265,803	1,175173
266,011	1,174515
266,219	1,175502
266,427	1,174186
266,635	1,173528
266,843	1,176159
267,051	1,174844
267,259	1,175831
267,468	1,176817
267,676	1,177804
267,884	1,176159
268,092	1,179448
268,300	1,177804
268,509	1,178791
268,718	1,179119
268,926	1,179119
269,134	1,179777
269,343	1,175831
269,551	1,179119
269,760	1,178133
269,968	1,179777
270,176	1,181422
270,384	1,179119
270,593	1,178791
270,801	1,179448
271,010	1,180106
271,219	1,180106
271,427	1,179448
271,635	1,180764
271,844	1,181750
272,053	1,180435
272,261	1,181093
272,469	1,181093
272,677	1,181750
272,885	1,181422
273,094	1,180435
273,302	1,181422
273,511	1,182079
273,719	1,180764
273,927	1,183724
274,135	1,181093
274,343	1,183395
274,552	1,181422
274,761	1,183395
274,970	1,183395
275,179	1,182408
275,387	1,183724
275,596	1,184710
275,805	1,185039
276,013	1,184710
276,222	1,185368
276,430	1,184381
276,638	1,186355
276,846	1,186026
277,054	1,184710
277,262	1,186355
277,470	1,185697
277,678	1,186026
277,886	1,185368
278,094	1,187341
278,302	1,183724
278,510	1,187670
278,718	1,187341
278,926	1,187670
279,134	1,187999
279,342	1,187341
279,550	1,188986
279,759	1,189972
279,967	1,190301
280,175	1,188328
280,383	1,189972
280,592	1,190301
280,800	1,190959
281,008	1,191617
281,216	1,190301
281,424	1,190959
281,633	1,190630
281,841	1,190630
282,049	1,192275
282,257	1,191288
282,465	1,193261
282,673	1,192603
282,882	1,192932
283,091	1,192603
283,300	1,191946
283,508	1,193919
283,716	1,191617
283,924	1,194248
284,133	1,193919
284,342	1,193919
284,551	1,195234
284,759	1,201812
284,967	1,216612
285,176	1,209047
285,384	1,227465
285,592	1,236344
285,800	1,254104
286,008	1,251802
286,216	1,445840
286,424	1,644483
286,632	1,832273
286,840	1,900351
287,048	1,916795
287,256	1,998686
287,464	1,951985
287,672	1,964483
287,880	2,021379
288,089	2,014472
288,298	2,007237
288,507	1,969416
288,715	1,956589
288,923	1,924688
289,131	1,929292
289,339	1,925017
289,547	1,919755
289,756	1,916466
289,964	1,905942
290,172	1,910218
290,381	1,910218
290,590	1,909560
290,798	1,890485
291,006	1,887525
291,214	1,878974
291,422	1,878974
291,630	1,874370
